date,vertical,year,month,sumOfLeads
2019-04-27,Jobs,2019,4,30378.449521368
2019-04-27,Property,2019,4,178825.679584784
2019-04-27,Services,2019,4,12891.577430638
2019-04-28,Auto,2019,4,243130.419006604
2019-04-28,Generalist,2019,4,232962.202028232
2019-04-28,Jobs,2019,4,30753.21994362
2019-04-28,Property,2019,4,195463.96063838
2019-04-28,Services,2019,4,10451.068378336
2019-04-29,Auto,2019,4,277621.924999036
2019-04-29,Generalist,2019,4,253672.205606562
2019-04-29,Jobs,2019,4,62233.935412788
2019-04-29,Property,2019,4,257333.084610134
2019-04-29,Services,2019,4,14875.761880528
2019-04-30,Auto,2019,4,266954.09200194
2019-04-30,Generalist,2019,4,255553.357466414
2019-04-30,Jobs,2019,4,54481.331579928
2019-04-30,Property,2019,4,229159.551127224
2019-04-30,Services,2019,4,13869.383770306
2019-05-01,Auto,2019,5,239749.25108811
2019-05-01,Generalist,2019,5,254168.310171418
2019-05-01,Jobs,2019,5,33093.697972782
2019-05-01,Property,2019,5,194079.991055562
2019-05-01,Services,2019,5,11215.506184566
2019-05-02,Auto,2019,5,277483.270789524
2019-05-02,Generalist,2019,5,248176.896809948
2019-05-02,Jobs,2019,5,58368.656155836
2019-05-02,Property,2019,5,259205.31674306
2019-05-02,Services,2019,5,16250.760203932
2019-05-03,Auto,2019,5,261889.045194588
2019-05-03,Generalist,2019,5,256581.90604767
2019-05-03,Jobs,2019,5,50619.726542802
2019-05-03,Property,2019,5,219629.695259674
2019-05-03,Services,2019,5,13380.652001176
2019-05-04,Auto,2019,5,249926.370975318
2019-05-04,Generalist,2019,5,240508.531753082
2019-05-04,Jobs,2019,5,33641.156726856
2019-05-04,Property,2019,5,189774.536138366
2019-05-04,Services,2019,5,11634.521966158
2019-05-05,Auto,2019,5,232820.585480134
2019-05-05,Generalist,2019,5,238631.886629588
2019-05-05,Jobs,2019,5,32851.199464266
2019-05-05,Property,2019,5,185000.632754458
2019-05-05,Services,2019,5,9348.641553022
2019-05-06,Auto,2019,5,265923.996340028
2019-05-06,Generalist,2019,5,242634.050639318
2019-05-06,Jobs,2019,5,56450.713406664
2019-05-06,Property,2019,5,227105.718695606
2019-05-06,Services,2019,5,13274.626656736
2019-05-07,Auto,2019,5,263516.704061606
2019-05-07,Generalist,2019,5,238996.939512488
2019-05-07,Jobs,2019,5,62858.552783208
2019-05-07,Property,2019,5,229785.715522372
2019-05-07,Services,2019,5,14143.364972372
2019-05-08,Auto,2019,5,271802.614156922
2019-05-08,Generalist,2019,5,233933.564819554
2019-05-08,Jobs,2019,5,58993.273526256
2019-05-08,Property,2019,5,226854.022450632
2019-05-08,Services,2019,5,13829.45141891
2019-05-09,Auto,2019,5,269892.29354751
2019-05-09,Generalist,2019,5,241353.071264862
2019-05-09,Jobs,2019,5,57082.679216736
2019-05-09,Property,2019,5,229957.863569004
2019-05-09,Services,2019,5,15256.714060778
2019-05-10,Auto,2019,5,264590.169111734
2019-05-10,Generalist,2019,5,233972.313518604
2019-05-10,Jobs,2019,5,48973.676060754
2019-05-10,Property,2019,5,208421.601470766
2019-05-10,Services,2019,5,12104.362842422
2019-05-11,Auto,2019,5,255811.157717596
2019-05-11,Generalist,2019,5,237776.06173188
2019-05-11,Jobs,2019,5,30297.616685196
2019-05-11,Property,2019,5,185824.759015638
2019-05-11,Services,2019,5,10816.915233834
2019-05-12,Auto,2019,5,252211.317070136
2019-05-12,Generalist,2019,5,230537.373820434
2019-05-12,Jobs,2019,5,27913.048018122
2019-05-12,Property,2019,5,175548.795749138
2019-05-12,Services,2019,5,11799.965646558
2019-05-13,Auto,2019,5,290882.052943516
2019-05-13,Generalist,2019,5,236176.83114896
2019-05-13,Jobs,2019,5,56083.291424064
2019-05-13,Property,2019,5,249506.05679572
2019-05-13,Services,2019,5,14550.197174912
2019-05-14,Auto,2019,5,276335.537641568
2019-05-14,Generalist,2019,5,231707.590331252
2019-05-14,Jobs,2019,5,55811.39915694
2019-05-14,Property,2019,5,236625.280241592
2019-05-14,Services,2019,5,14537.976275938
2019-05-15,Auto,2019,5,274892.465898386
2019-05-15,Generalist,2019,5,235859.26977313
2019-05-15,Jobs,2019,5,51167.185296876
2019-05-15,Property,2019,5,233353.806374406
2019-05-15,Services,2019,5,14111.773025088
2019-05-16,Auto,2019,5,281668.46112965
2019-05-16,Generalist,2019,5,228360.686552812
2019-05-16,Jobs,2019,5,47768.531957826
2019-05-16,Property,2019,5,227194.485246896
2019-05-16,Services,2019,5,14109.049792064
2019-05-17,Auto,2019,5,264357.244219508
2019-05-17,Generalist,2019,5,225252.418643536
2019-05-17,Jobs,2019,5,37851.812647452
2019-05-17,Property,2019,5,206826.465870088
2019-05-17,Services,2019,5,12969.871013686
2019-05-18,Auto,2019,5,235118.14723893
2019-05-18,Generalist,2019,5,201630.64674371
2019-05-18,Jobs,2019,5,24407.842304118
2019-05-18,Property,2019,5,154180.230303306
2019-05-18,Services,2019,5,10440.111455148
2019-05-19,Auto,2019,5,253889.342212548
2019-05-19,Generalist,2019,5,234217.61584811
2019-05-19,Jobs,2019,5,25973.059949994
2019-05-19,Property,2019,5,174077.29997383
2019-05-19,Services,2019,5,10787.643427832
2019-05-20,Auto,2019,5,279654.004156252
2019-05-20,Generalist,2019,5,254754.309467576
2019-05-20,Jobs,2019,5,36767.917798782
2019-05-20,Property,2019,5,206066.206311474
2019-05-20,Services,2019,5,12488.186031896
2019-05-21,Auto,2019,5,294940.832211348
2019-05-21,Generalist,2019,5,271252.551917024
2019-05-21,Jobs,2019,5,47805.274156086
2019-05-21,Property,2019,5,239406.030983912
2019-05-21,Services,2019,5,14317.460798564
2019-05-22,Auto,2019,5,288908.115094022
2019-05-22,Generalist,2019,5,267010.534523068
2019-05-22,Jobs,2019,5,37480.716445026
2019-05-22,Property,2019,5,223714.973139924
2019-05-22,Services,2019,5,12324.182385356
2019-05-23,Auto,2019,5,281730.816819212
2019-05-23,Generalist,2019,5,276341.78771943
2019-05-23,Jobs,2019,5,44597.680247988
2019-05-23,Property,2019,5,230208.122381314
2019-05-23,Services,2019,5,13507.450455482
2019-05-24,Auto,2019,5,271437.464314432
2019-05-24,Generalist,2019,5,267123.460945888
2019-05-24,Jobs,2019,5,37601.965699284
2019-05-24,Property,2019,5,204240.65753878
2019-05-24,Services,2019,5,12634.40698398
2019-05-25,Auto,2019,5,265548.248456156
2019-05-25,Generalist,2019,5,287339.724522384
2019-05-25,Jobs,2019,5,24951.626838366
2019-05-25,Property,2019,5,176566.585914998
2019-05-25,Services,2019,5,11967.303375094
2019-05-26,Auto,2019,5,259394.628991856
2019-05-26,Generalist,2019,5,277882.028240392
2019-05-26,Jobs,2019,5,24198.411774036
2019-05-26,Property,2019,5,183532.509482772
2019-05-26,Services,2019,5,11973.932474964
2019-05-27,Auto,2019,5,275366.331867156
2019-05-27,Generalist,2019,5,283661.195055022
2019-05-27,Jobs,2019,5,39321.500577852
2019-05-27,Property,2019,5,224940.283233952
2019-05-27,Services,2019,5,15313.998151712
2019-05-28,Auto,2019,5,247681.502556272
2019-05-28,Generalist,2019,5,275716.300637432
2019-05-28,Jobs,2019,5,30698.10664623
2019-05-28,Property,2019,5,199596.797237264
2019-05-28,Services,2019,5,12129.269723004
2019-05-29,Auto,2019,5,241599.98766748
2019-05-29,Generalist,2019,5,268221.414868252
2019-05-29,Jobs,2019,5,29345.993750262
2019-05-29,Property,2019,5,183185.716294844
2019-05-29,Services,2019,5,12866.965597436
2019-05-30,Auto,2019,5,226364.668841428
2019-05-30,Generalist,2019,5,268872.838950018
2019-05-30,Jobs,2019,5,26189.838919728
2019-05-30,Property,2019,5,166716.853600798
2019-05-30,Services,2019,5,13053.027303598
2019-05-31,Auto,2019,5,204906.291801582
2019-05-31,Generalist,2019,5,270609.619565446
2019-05-31,Jobs,2019,5,22093.083813738
2019-05-31,Property,2019,5,152501.397643524
2019-05-31,Services,2019,5,11398.77268779
2019-06-01,Auto,2019,6,189006.698013382
2019-06-01,Generalist,2019,6,265653.015246696
2019-06-01,Jobs,2019,6,15049.604407296
2019-06-01,Property,2019,6,119138.905115822
2019-06-01,Services,2019,6,8852.560672542
2019-06-02,Auto,2019,6,181682.515919784
2019-06-02,Generalist,2019,6,249598.358098998
2019-06-02,Jobs,2019,6,20546.237266992
2019-06-02,Property,2019,6,113894.927882426
2019-06-02,Services,2019,6,10137.891616402
2019-06-03,Auto,2019,6,190499.456741144
2019-06-03,Generalist,2019,6,248619.380313568
2019-06-03,Jobs,2019,6,20178.815284392
2019-06-03,Property,2019,6,142539.470750452
2019-06-03,Services,2019,6,12548.31944443
2019-06-04,Auto,2019,6,172513.028438446
2019-06-04,Generalist,2019,6,200194.663236772
2019-06-04,Jobs,2019,6,12896.51158926
2019-06-04,Property,2019,6,116727.698243942
2019-06-04,Services,2019,6,9229.577454734
2019-06-05,Auto,2019,6,102179.079463956
2019-06-05,Generalist,2019,6,151480.379552122
2019-06-05,Jobs,2019,6,7377.833410608
2019-06-05,Property,2019,6,70502.477672054
2019-06-05,Services,2019,6,5887.142276646
2019-06-06,Auto,2019,6,134951.042411454
2019-06-06,Generalist,2019,6,198147.093818896
2019-06-06,Jobs,2019,6,10159.21781889
2019-06-06,Property,2019,6,94648.248362844
2019-06-06,Services,2019,6,9799.530664216
2019-06-07,Auto,2019,6,168627.527949814
2019-06-07,Generalist,2019,6,218409.923288558
2019-06-07,Jobs,2019,6,17867.731013838
2019-06-07,Property,2019,6,136220.654102958
2019-06-07,Services,2019,6,11256.76596378
2019-06-08,Auto,2019,6,179844.505010756
2019-06-08,Generalist,2019,6,242444.361335684
2019-06-08,Jobs,2019,6,18830.37660825
2019-06-08,Property,2019,6,128051.549101176
2019-06-08,Services,2019,6,7365.418846924
2019-06-09,Auto,2019,6,189375.336021086
2019-06-09,Generalist,2019,6,279700.541210854
2019-06-09,Jobs,2019,6,23808.94447248
2019-06-09,Property,2019,6,154447.751541642
2019-06-09,Services,2019,6,8190.8038433
2019-06-10,Auto,2019,6,251755.34587961
2019-06-10,Generalist,2019,6,292456.118309346
2019-06-10,Jobs,2019,6,55377.841217472
2019-06-10,Property,2019,6,243606.508963688
2019-06-10,Services,2019,6,12616.528788928
2019-06-11,Auto,2019,6,266664.522416552
2019-06-11,Generalist,2019,6,299274.942998526
2019-06-11,Jobs,2019,6,62402.949524784
2019-06-11,Property,2019,6,260823.639812002
2019-06-11,Services,2019,6,13139.699115614
2019-06-12,Auto,2019,6,254747.673310874
2019-06-12,Generalist,2019,6,271126.041855128
2019-06-12,Jobs,2019,6,59816.29876728
2019-06-12,Property,2019,6,250437.399356478
2019-06-12,Services,2019,6,12434.253061138
2019-06-13,Auto,2019,6,257774.16897907
2019-06-13,Generalist,2019,6,270308.352640108
2019-06-13,Jobs,2019,6,57924.07555689
2019-06-13,Property,2019,6,247764.82946423
2019-06-13,Services,2019,6,12292.131552624
2019-06-14,Auto,2019,6,245527.29342783
2019-06-14,Generalist,2019,6,250038.624398184
2019-06-14,Jobs,2019,6,45703.620415614
2019-06-14,Property,2019,6,217055.667161448
2019-06-14,Services,2019,6,10901.808053106
2019-06-15,Auto,2019,6,221335.315452258
2019-06-15,Generalist,2019,6,237243.445720156
2019-06-15,Jobs,2019,6,27780.776104386
2019-06-15,Property,2019,6,174349.44566075
2019-06-15,Services,2019,6,8459.23090364
2019-06-16,Auto,2019,6,211806.330983936
2019-06-16,Generalist,2019,6,250124.279448754
2019-06-16,Jobs,2019,6,27060.62901849
2019-06-16,Property,2019,6,181428.51611911
2019-06-16,Services,2019,6,8437.06294117
2019-06-17,Auto,2019,6,262786.904862282
2019-06-17,Generalist,2019,6,248615.552421458
2019-06-17,Jobs,2019,6,59988.987099102
2019-06-17,Property,2019,6,267615.257613714
2019-06-17,Services,2019,6,13574.584687882
2019-06-18,Auto,2019,6,263363.55169097
2019-06-18,Generalist,2019,6,251073.640491104
2019-06-18,Jobs,2019,6,55153.713808086
2019-06-18,Property,2019,6,255986.411952388
2019-06-18,Services,2019,6,11713.973434586
2019-06-19,Auto,2019,6,254972.807582672
2019-06-19,Generalist,2019,6,249398.27190164
2019-06-19,Jobs,2019,6,52364.980960152
2019-06-19,Property,2019,6,251352.10939018
2019-06-19,Services,2019,6,12487.67279223
2019-06-20,Auto,2019,6,252435.01907309
2019-06-20,Generalist,2019,6,243606.076408566
2019-06-20,Jobs,2019,6,50821.808633232
2019-06-20,Property,2019,6,241221.5707424
2019-06-20,Services,2019,6,11623.31173777
2019-06-21,Auto,2019,6,238227.043171368
2019-06-21,Generalist,2019,6,245515.735300052
2019-06-21,Jobs,2019,6,42470.306968734
2019-06-21,Property,2019,6,220551.555629136
2019-06-21,Services,2019,6,10353.033793172
2019-06-22,Auto,2019,6,227073.78164015
2019-06-22,Generalist,2019,6,227104.890920738
2019-06-22,Jobs,2019,6,31484.389688994
2019-06-22,Property,2019,6,176141.70390683
2019-06-22,Services,2019,6,8752.909439342
2019-06-23,Auto,2019,6,228253.893295234
2019-06-23,Generalist,2019,6,230881.995264522
2019-06-23,Jobs,2019,6,30216.783849024
2019-06-23,Property,2019,6,190754.540828902
2019-06-23,Services,2019,6,8036.28112071
2019-06-24,Auto,2019,6,267393.298463936
2019-06-24,Generalist,2019,6,246630.364058428
2019-06-24,Jobs,2019,6,63038.589554682
2019-06-24,Property,2019,6,273306.89938147
2019-06-24,Services,2019,6,12270.80560948
2019-06-25,Auto,2019,6,258529.076967814
2019-06-25,Generalist,2019,6,287085.988679962
2019-06-25,Jobs,2019,6,58056.347470626
2019-06-25,Property,2019,6,260941.408645818
2019-06-25,Services,2019,6,12296.101062348
2019-06-26,Auto,2019,6,255019.369895026
2019-06-26,Generalist,2019,6,258976.251718284
2019-06-26,Jobs,2019,6,54124.932256806
2019-06-26,Property,2019,6,238924.610049914
2019-06-26,Services,2019,6,12696.542148364
2019-06-27,Auto,2019,6,243459.09067562
2019-06-27,Generalist,2019,6,252587.261110578
2019-06-27,Jobs,2019,6,51112.071999486
2019-06-27,Property,2019,6,230007.387550362
2019-06-27,Services,2019,6,12148.42133495
2019-06-28,Auto,2019,6,234710.637211424
2019-06-28,Generalist,2019,6,260605.133360448
2019-06-28,Jobs,2019,6,43363.142386452
2019-06-28,Property,2019,6,201983.757597298
2019-06-28,Services,2019,6,11001.520056994
2019-06-29,Auto,2019,6,219577.35046782
2019-06-29,Generalist,2019,6,236150.732750324
2019-06-29,Jobs,2019,6,28592.778685932
2019-06-29,Property,2019,6,167335.749060108
2019-06-29,Services,2019,6,8656.1914582
2019-06-30,Auto,2019,6,213212.502304948
2019-06-30,Generalist,2019,6,250244.830062256
2019-06-30,Jobs,2019,6,27655.852630302
2019-06-30,Property,2019,6,172315.942803454
2019-06-30,Services,2019,6,7983.147515314
2019-07-01,Auto,2019,7,276334.039543088
2019-07-01,Generalist,2019,7,264163.86951045
2019-07-01,Jobs,2019,7,61528.485206196
2019-07-01,Property,2019,7,258259.226309494
2019-07-01,Services,2019,7,12260.526406416
2019-07-02,Auto,2019,7,256500.979393484
2019-07-02,Generalist,2019,7,264968.362725452
2019-07-02,Jobs,2019,7,59897.131603452
2019-07-02,Property,2019,7,255317.093145696
2019-07-02,Services,2019,7,13037.312182844
2019-07-03,Auto,2019,7,265393.353957392
2019-07-03,Generalist,2019,7,268910.018133628
2019-07-03,Jobs,2019,7,70919.791081452
2019-07-03,Property,2019,7,263612.729207394
2019-07-03,Services,2019,7,13032.146849388
2019-07-04,Auto,2019,7,283907.510639864
2019-07-04,Generalist,2019,7,285091.651707068
2019-07-04,Jobs,2019,7,72907.544007318
2019-07-04,Property,2019,7,277773.655231984
2019-07-04,Services,2019,7,15399.241092998
2019-07-05,Auto,2019,7,278587.588981938
2019-07-05,Generalist,2019,7,280824.607741192
2019-07-05,Jobs,2019,7,63130.445050332
2019-07-05,Property,2019,7,254437.384839988
2019-07-05,Services,2019,7,14567.251310906
2019-07-06,Auto,2019,7,266841.344708854
2019-07-06,Generalist,2019,7,276251.985486314
2019-07-06,Jobs,2019,7,40985.92215903
2019-07-06,Property,2019,7,225871.159192858
2019-07-06,Services,2019,7,12501.921575146
2019-07-07,Auto,2019,7,263887.197590376
2019-07-07,Generalist,2019,7,280824.715845452
2019-07-07,Jobs,2019,7,41544.403572582
2019-07-07,Property,2019,7,237787.814385616
2019-07-07,Services,2019,7,11489.349493716
2019-07-08,Auto,2019,7,309220.898620516
2019-07-08,Generalist,2019,7,290535.37118841
2019-07-08,Jobs,2019,7,79484.397495858
2019-07-08,Property,2019,7,296517.532327444
2019-07-08,Services,2019,7,16026.378635564
2019-07-09,Auto,2019,7,304683.08551063
2019-07-09,Generalist,2019,7,286145.986758758
2019-07-09,Jobs,2019,7,81813.852865542
2019-07-09,Property,2019,7,301985.410123108
2019-07-09,Services,2019,7,16045.867867056
2019-07-10,Auto,2019,7,294231.551005356
2019-07-10,Generalist,2019,7,272109.636623554
2019-07-10,Jobs,2019,7,77900.808750852
2019-07-10,Property,2019,7,288920.985205692
2019-07-10,Services,2019,7,15344.912285266
2019-07-11,Auto,2019,7,290075.033316602
2019-07-11,Generalist,2019,7,270218.688277422
2019-07-11,Jobs,2019,7,73385.192584698
2019-07-11,Property,2019,7,281626.996229332
2019-07-11,Services,2019,7,15409.80216812
2019-07-12,Auto,2019,7,277599.199515924
2019-07-12,Generalist,2019,7,258302.814782462
2019-07-12,Jobs,2019,7,59610.542457024
2019-07-12,Property,2019,7,254938.76391791
2019-07-12,Services,2019,7,14398.269062882
2019-07-13,Auto,2019,7,264862.241938214
2019-07-13,Generalist,2019,7,235517.607754646
2019-07-13,Jobs,2019,7,41107.171413288
2019-07-13,Property,2019,7,217375.99973388
2019-07-13,Services,2019,7,12178.661444506
2019-07-14,Auto,2019,7,264619.117886224
2019-07-14,Generalist,2019,7,246183.202627576
2019-07-14,Jobs,2019,7,42194.740481784
2019-07-14,Property,2019,7,243040.49865066
2019-07-14,Services,2019,7,10569.987916852
2019-07-15,Auto,2019,7,304109.266288928
2019-07-15,Generalist,2019,7,264009.05360051
2019-07-15,Jobs,2019,7,77371.721095908
2019-07-15,Property,2019,7,310713.679157668
2019-07-15,Services,2019,7,15598.32665454
2019-07-16,Auto,2019,7,306135.889219254
2019-07-16,Generalist,2019,7,257705.028385792
2019-07-16,Jobs,2019,7,74494.80697215
2019-07-16,Property,2019,7,310856.728971622
2019-07-16,Services,2019,7,15392.341330212
2019-07-17,Auto,2019,7,290410.456285816
2019-07-17,Generalist,2019,7,274566.054334274
2019-07-17,Jobs,2019,7,72573.190003152
2019-07-17,Property,2019,7,314511.118163054
2019-07-17,Services,2019,7,14389.918913818
2019-07-18,Auto,2019,7,287641.187262232
2019-07-18,Generalist,2019,7,251432.544520788
2019-07-18,Jobs,2019,7,66587.885906598
2019-07-18,Property,2019,7,273400.231810764
2019-07-18,Services,2019,7,14147.164429962
2019-07-19,Auto,2019,7,270067.9925382
2019-07-19,Generalist,2019,7,252522.922945642
2019-07-19,Jobs,2019,7,56369.880570492
2019-07-19,Property,2019,7,242667.812913758
2019-07-19,Services,2019,7,14734.594722284
2019-07-20,Auto,2019,7,267234.665821328
2019-07-20,Generalist,2019,7,259356.227866854
2019-07-20,Jobs,2019,7,40717.704111732
2019-07-20,Property,2019,7,239162.304870274
2019-07-20,Services,2019,7,12084.292634242
2019-07-21,Auto,2019,7,256217.473150228
2019-07-21,Generalist,2019,7,240850.262403658
2019-07-21,Jobs,2019,7,43311.703308888
2019-07-21,Property,2019,7,314845.360529164
2019-07-21,Services,2019,7,10279.791521924
2019-07-22,Auto,2019,7,300070.35763948
2019-07-22,Generalist,2019,7,256306.60024235
2019-07-22,Jobs,2019,7,74582.988247974
2019-07-22,Property,2019,7,303292.798085946
2019-07-22,Services,2019,7,15395.647311542
2019-07-23,Auto,2019,7,299044.649068568
2019-07-23,Generalist,2019,7,259269.249079244
2019-07-23,Jobs,2019,7,73131.671416704
2019-07-23,Property,2019,7,293502.064299248
2019-07-23,Services,2019,7,14002.461605564
2019-07-24,Auto,2019,7,293199.020763738
2019-07-24,Generalist,2019,7,258153.978020598
2019-07-24,Jobs,2019,7,68233.936388646
2019-07-24,Property,2019,7,282703.775368646
2019-07-24,Services,2019,7,13894.22956867
2019-07-25,Auto,2019,7,281796.412427934
2019-07-25,Generalist,2019,7,274455.300545564
2019-07-25,Jobs,2019,7,66062.47247148
2019-07-25,Property,2019,7,270581.96915998
2019-07-25,Services,2019,7,13719.135008192
2019-07-26,Auto,2019,7,279430.162699334
2019-07-26,Generalist,2019,7,270744.27536864
2019-07-26,Jobs,2019,7,53937.54704568
2019-07-26,Property,2019,7,261327.719350124
2019-07-26,Services,2019,7,13214.311470048
2019-07-27,Auto,2019,7,268361.71007644
2019-07-27,Generalist,2019,7,267648.858392346
2019-07-27,Jobs,2019,7,34927.133665956
2019-07-27,Property,2019,7,234545.298418726
2019-07-27,Services,2019,7,12104.994743166
2019-07-28,Auto,2019,7,254249.263094086
2019-07-28,Generalist,2019,7,266575.383457354
2019-07-28,Jobs,2019,7,35643.606532026
2019-07-28,Property,2019,7,245121.021810196
2019-07-28,Services,2019,7,10868.746839722
2019-07-29,Auto,2019,7,287053.679077004
2019-07-29,Generalist,2019,7,287484.0123348
