date,channel_grouping,year,month,sumOfLeads
2020-11-14,Email,2020,11,439.65509514
2020-11-14,Organic Search,2020,11,122730.850681713
2020-11-14,Paid Search,2020,11,71287.793216535
2020-11-14,Referral,2020,11,12118.512833158
2020-11-14,Social,2020,11,854.073019367
2020-11-15,(Other),2020,11,237449.50696464
2020-11-15,Direct,2020,11,202404.751140206
2020-11-15,Display,2020,11,1861.43803139
2020-11-15,Email,2020,11,548.184244926
2020-11-15,Organic Search,2020,11,133709.9447541
2020-11-15,Paid Search,2020,11,82258.164528074
2020-11-15,Referral,2020,11,12874.217168597
2020-11-15,Social,2020,11,1022.960390202
2020-11-16,(Other),2020,11,232557.973798464
2020-11-16,Direct,2020,11,216196.459450498
2020-11-16,Display,2020,11,2627.928980037
2020-11-16,Email,2020,11,579.443634163
2020-11-16,Organic Search,2020,11,159702.078809278
2020-11-16,Paid Search,2020,11,88385.642558395
2020-11-16,Referral,2020,11,15918.573879662
2020-11-16,Social,2020,11,1054.563586327
2020-11-17,(Other),2020,11,223013.649467692
2020-11-17,Direct,2020,11,224314.303672438
2020-11-17,Display,2020,11,2794.364894287
2020-11-17,Email,2020,11,631.930808173
2020-11-17,Organic Search,2020,11,153430.200216151
2020-11-17,Paid Search,2020,11,83937.238184013
2020-11-17,Referral,2020,11,16266.070712496
2020-11-17,Social,2020,11,1346.454974401
2020-11-18,(Other),2020,11,221197.508224682
2020-11-18,Direct,2020,11,228125.986574942
2020-11-18,Display,2020,11,2866.074011841
2020-11-18,Email,2020,11,465.01316014
2020-11-18,Organic Search,2020,11,154727.579321734
2020-11-18,Paid Search,2020,11,90684.332108341
2020-11-18,Referral,2020,11,16464.529472081
2020-11-18,Social,2020,11,970.572021097
2020-11-19,(Other),2020,11,218162.424665349
2020-11-19,Direct,2020,11,224579.795448324
2020-11-19,Display,2020,11,2487.641802042
2020-11-19,Email,2020,11,400.021704445
2020-11-19,Organic Search,2020,11,154828.373610968
2020-11-19,Paid Search,2020,11,87970.236624034
2020-11-19,Referral,2020,11,16185.991596771
2020-11-19,Social,2020,11,1285.039553331
2020-11-20,(Other),2020,11,212647.161527892
2020-11-20,Direct,2020,11,220589.155670727
2020-11-20,Display,2020,11,2251.199012038
2020-11-20,Email,2020,11,459.121002898
2020-11-20,Organic Search,2020,11,143583.722101687
2020-11-20,Paid Search,2020,11,95901.585955152
2020-11-20,Referral,2020,11,15048.607769894
2020-11-20,Social,2020,11,1508.591215429
2020-11-21,(Other),2020,11,222160.004568449
2020-11-21,Direct,2020,11,232292.231165762
2020-11-21,Display,2020,11,2205.691462503
2020-11-21,Email,2020,11,535.120603804
2020-11-21,Organic Search,2020,11,137676.859924946
2020-11-21,Paid Search,2020,11,89114.660926344
2020-11-21,Referral,2020,11,12473.794414246
2020-11-21,Social,2020,11,1113.20889278
2020-11-22,(Other),2020,11,210287.318585323
2020-11-22,Direct,2020,11,230981.273346763
2020-11-22,Display,2020,11,1488.010081981
2020-11-22,Email,2020,11,427.609363181
2020-11-22,Organic Search,2020,11,131030.548083376
2020-11-22,Paid Search,2020,11,92308.217249715
2020-11-22,Referral,2020,11,13829.907089209
2020-11-22,Social,2020,11,945.763415442
2020-11-23,(Other),2020,11,222550.398211489
2020-11-23,Direct,2020,11,252957.875713684
2020-11-23,Display,2020,11,1748.537702444
2020-11-23,Email,2020,11,532.591858007
2020-11-23,Organic Search,2020,11,163904.120233108
2020-11-23,Paid Search,2020,11,97138.545698308
2020-11-23,Referral,2020,11,17539.920806703
2020-11-23,Social,2020,11,1243.258564942
2020-11-24,(Other),2020,11,215763.697197367
2020-11-24,Direct,2020,11,240636.001284005
2020-11-24,Display,2020,11,1350.657761962
2020-11-24,Email,2020,11,423.610146318
2020-11-24,Organic Search,2020,11,157928.635323502
2020-11-24,Paid Search,2020,11,94885.25721318
2020-11-24,Referral,2020,11,16523.715591412
2020-11-24,Social,2020,11,1030.363618758
2020-11-25,(Other),2020,11,211176.789613391
2020-11-25,Direct,2020,11,253124.401497625
2020-11-25,Display,2020,11,1283.386990509
2020-11-25,Email,2020,11,470.062365502
2020-11-25,Organic Search,2020,11,145243.953157613
2020-11-25,Paid Search,2020,11,92464.817099744
2020-11-25,Referral,2020,11,17226.376359522
2020-11-25,Social,2020,11,1081.249046616
2020-11-26,(Other),2020,11,207535.32619768
2020-11-26,Direct,2020,11,229978.264896441
2020-11-26,Display,2020,11,1054.801411088
2020-11-26,Email,2020,11,1385.819284072
2020-11-26,Organic Search,2020,11,144914.47041729
2020-11-26,Paid Search,2020,11,92250.449980483
2020-11-26,Referral,2020,11,15795.496211556
2020-11-26,Social,2020,11,1079.417551309
2020-11-27,(Other),2020,11,214770.34839632
2020-11-27,Direct,2020,11,241266.622783709
2020-11-27,Display,2020,11,1265.074432428
2020-11-27,Email,2020,11,1321.476015171
2020-11-27,Organic Search,2020,11,145867.706129888
2020-11-27,Paid Search,2020,11,87584.266953688
2020-11-27,Referral,2020,11,15995.716384408
2020-11-27,Social,2020,11,1055.855287745
2020-11-28,(Other),2020,11,215438.521921984
2020-11-28,Direct,2020,11,236886.120337363
2020-11-28,Display,2020,11,1274.511182201
2020-11-28,Email,2020,11,567.256317176
2020-11-28,Organic Search,2020,11,128460.558536667
2020-11-28,Paid Search,2020,11,88447.023286847
2020-11-28,Referral,2020,11,12838.74389184
2020-11-28,Social,2020,11,951.755500884
2020-11-29,(Other),2020,11,212378.888183418
2020-11-29,Direct,2020,11,243939.960364588
2020-11-29,Display,2020,11,1769.315803344
2020-11-29,Email,2020,11,783.527565088
2020-11-29,Organic Search,2020,11,129692.733438049
2020-11-29,Paid Search,2020,11,97329.168896089
2020-11-29,Referral,2020,11,12491.576155791
2020-11-29,Social,2020,11,921.729118789
2020-11-30,(Other),2020,11,227958.813144714
2020-11-30,Direct,2020,11,253955.680284123
2020-11-30,Display,2020,11,1885.720729484
2020-11-30,Email,2020,11,627.193127417
2020-11-30,Organic Search,2020,11,159031.143347409
2020-11-30,Paid Search,2020,11,93070.773664256
2020-11-30,Referral,2020,11,18509.889116596
2020-11-30,Social,2020,11,941.313205146
2020-12-01,(Other),2020,12,225077.555225174
2020-12-01,Direct,2020,12,249842.141182084
2020-12-01,Display,2020,12,1607.577008968
2020-12-01,Email,2020,12,740.346733373
2020-12-01,Organic Search,2020,12,154953.096190489
2020-12-01,Paid Search,2020,12,94210.474829861
2020-12-01,Referral,2020,12,18092.254834899
2020-12-01,Social,2020,12,945.053659753
2020-12-02,(Other),2020,12,214377.179915708
2020-12-02,Direct,2020,12,256615.677598655
2020-12-02,Display,2020,12,1691.090191002
2020-12-02,Email,2020,12,619.57249475
2020-12-02,Organic Search,2020,12,148435.507862808
2020-12-02,Paid Search,2020,12,105806.487076261
2020-12-02,Referral,2020,12,18505.482638376
2020-12-02,Social,2020,12,1028.877833512
2020-12-03,(Other),2020,12,219119.745531247
2020-12-03,Direct,2020,12,242624.12646118
2020-12-03,Display,2020,12,2047.977599233
2020-12-03,Email,2020,12,574.237091209
2020-12-03,Organic Search,2020,12,148439.679575128
2020-12-03,Paid Search,2020,12,101764.925784709
2020-12-03,Referral,2020,12,18167.958666098
2020-12-03,Social,2020,12,1167.55298062
2020-12-04,(Other),2020,12,212411.73051436
2020-12-04,Direct,2020,12,242795.671400221
2020-12-04,Display,2020,12,3087.917659268
2020-12-04,Email,2020,12,718.659943649
2020-12-04,Organic Search,2020,12,148221.600317175
2020-12-04,Paid Search,2020,12,98255.065486454
2020-12-04,Referral,2020,12,15395.936936459
2020-12-04,Social,2020,12,966.200505925
2020-12-05,(Other),2020,12,212926.487103036
2020-12-05,Direct,2020,12,232711.595589515
2020-12-05,Display,2020,12,2374.621678114
2020-12-05,Email,2020,12,600.54602693
2020-12-05,Organic Search,2020,12,131031.614861596
2020-12-05,Paid Search,2020,12,92293.563453505
2020-12-05,Referral,2020,12,12766.266725176
2020-12-05,Social,2020,12,1030.777647129
2020-12-06,(Other),2020,12,216599.522051254
2020-12-06,Direct,2020,12,249397.764132091
2020-12-06,Display,2020,12,2699.050123268
2020-12-06,Email,2020,12,447.163606116
2020-12-06,Organic Search,2020,12,129902.207081218
2020-12-06,Paid Search,2020,12,99637.957149186
2020-12-06,Referral,2020,12,13034.335541039
2020-12-06,Social,2020,12,1095.736112713
2020-12-07,(Other),2020,12,224608.866929283
2020-12-07,Direct,2020,12,259768.249879104
2020-12-07,Display,2020,12,2790.896402818
2020-12-07,Email,2020,12,389.158925279
2020-12-07,Organic Search,2020,12,174314.100901009
2020-12-07,Paid Search,2020,12,95063.939574354
2020-12-07,Referral,2020,12,17693.247813117
2020-12-07,Social,2020,12,1335.030653414
2020-12-08,(Other),2020,12,216897.00429856
2020-12-08,Direct,2020,12,256809.971822332
2020-12-08,Display,2020,12,2420.793617688
2020-12-08,Email,2020,12,398.853265772
2020-12-08,Organic Search,2020,12,166763.539520238
2020-12-08,Paid Search,2020,12,97616.422716501
2020-12-08,Referral,2020,12,17607.714358263
2020-12-08,Social,2020,12,1355.402825115
2020-12-09,(Other),2020,12,213692.551860203
2020-12-09,Direct,2020,12,257113.269477712
2020-12-09,Display,2020,12,2814.890316492
2020-12-09,Email,2020,12,534.812603262
2020-12-09,Organic Search,2020,12,164592.95656552
2020-12-09,Paid Search,2020,12,98223.43344534
2020-12-09,Referral,2020,12,16835.083883098
2020-12-09,Social,2020,12,1085.482843702
2020-12-10,(Other),2020,12,208452.783879602
2020-12-10,Direct,2020,12,242146.796382761
2020-12-10,Display,2020,12,3263.879639828
2020-12-10,Email,2020,12,452.097794859
2020-12-10,Organic Search,2020,12,152149.637335757
2020-12-10,Paid Search,2020,12,95611.403907847
2020-12-10,Referral,2020,12,16067.083142247
2020-12-10,Social,2020,12,972.900819018
2020-12-11,(Other),2020,12,204501.808327648
2020-12-11,Direct,2020,12,236037.744757743
2020-12-11,Display,2020,12,3293.608638952
2020-12-11,Email,2020,12,371.527745001
2020-12-11,Organic Search,2020,12,134357.176685779
2020-12-11,Paid Search,2020,12,94128.499769009
2020-12-11,Referral,2020,12,13660.74942843
2020-12-11,Social,2020,12,965.893932748
2020-12-12,(Other),2020,12,198385.584468736
2020-12-12,Direct,2020,12,225047.081276748
2020-12-12,Display,2020,12,2310.35146839
2020-12-12,Email,2020,12,388.177894272
2020-12-12,Organic Search,2020,12,122463.254164943
2020-12-12,Paid Search,2020,12,90852.581725489
2020-12-12,Referral,2020,12,12407.01929222
2020-12-12,Social,2020,12,964.536202593
2020-12-13,(Other),2020,12,207060.143853547
2020-12-13,Direct,2020,12,236511.812600008
2020-12-13,Display,2020,12,2938.045528013
2020-12-13,Email,2020,12,635.446878582
2020-12-13,Organic Search,2020,12,132173.956362032
2020-12-13,Paid Search,2020,12,95656.297600453
2020-12-13,Referral,2020,12,13279.793859551
2020-12-13,Social,2020,12,988.27716985
2020-12-14,(Other),2020,12,222872.014934634
2020-12-14,Direct,2020,12,261902.043826262
2020-12-14,Display,2020,12,4251.997244992
2020-12-14,Email,2020,12,475.93815971
2020-12-14,Organic Search,2020,12,164325.726949543
2020-12-14,Paid Search,2020,12,98931.627774858
2020-12-14,Referral,2020,12,18098.794060503
2020-12-14,Social,2020,12,1096.097995852
2020-12-15,(Other),2020,12,222127.295186323
2020-12-15,Direct,2020,12,257206.347200487
2020-12-15,Display,2020,12,3145.831905031
2020-12-15,Email,2020,12,469.847309836
2020-12-15,Organic Search,2020,12,156797.398047282
2020-12-15,Paid Search,2020,12,103457.560418299
2020-12-15,Referral,2020,12,18781.849719492
2020-12-15,Social,2020,12,1056.047855797
2020-12-16,(Other),2020,12,220962.475384763
2020-12-16,Direct,2020,12,268075.382184196
2020-12-16,Display,2020,12,3703.132499978
2020-12-16,Email,2020,12,452.470663867
2020-12-16,Organic Search,2020,12,157997.086236258
2020-12-16,Paid Search,2020,12,98300.300109349
2020-12-16,Referral,2020,12,16305.714728592
2020-12-16,Social,2020,12,1175.925897823
2020-12-17,(Other),2020,12,222106.003319354
2020-12-17,Direct,2020,12,258133.71754004
2020-12-17,Display,2020,12,3270.409771776
2020-12-17,Email,2020,12,727.124326989
2020-12-17,Organic Search,2020,12,150635.458120069
2020-12-17,Paid Search,2020,12,99233.553055292
2020-12-17,Referral,2020,12,15083.855279948
2020-12-17,Social,2020,12,1120.603230786
2020-12-18,(Other),2020,12,208206.015706762
2020-12-18,Direct,2020,12,246109.51990512
2020-12-18,Display,2020,12,3938.484669586
2020-12-18,Email,2020,12,334.309163299
2020-12-18,Organic Search,2020,12,143612.578480077
2020-12-18,Paid Search,2020,12,95426.574690328
2020-12-18,Referral,2020,12,14232.879917146
2020-12-18,Social,2020,12,1085.31337933
2020-12-19,(Other),2020,12,205346.288680215
2020-12-19,Direct,2020,12,238935.627245879
2020-12-19,Display,2020,12,3050.438027168
2020-12-19,Email,2020,12,425.983073018
2020-12-19,Organic Search,2020,12,127427.227210474
2020-12-19,Paid Search,2020,12,92476.57837668
2020-12-19,Referral,2020,12,11798.090276385
2020-12-19,Social,2020,12,930.734905912
2020-12-20,(Other),2020,12,210947.56711191
2020-12-20,Direct,2020,12,247541.859022347
2020-12-20,Display,2020,12,3038.607174091
2020-12-20,Email,2020,12,444.124288559
2020-12-20,Organic Search,2020,12,127121.9303806
2020-12-20,Paid Search,2020,12,96373.851946362
2020-12-20,Referral,2020,12,11542.727690912
2020-12-20,Social,2020,12,1206.178747941
2020-12-21,(Other),2020,12,217218.829601524
2020-12-21,Direct,2020,12,267011.44298029
2020-12-21,Display,2020,12,3786.465879832
2020-12-21,Email,2020,12,391.855277797
2020-12-21,Organic Search,2020,12,157068.740218163
2020-12-21,Paid Search,2020,12,102746.336441225
2020-12-21,Referral,2020,12,16574.626792688
2020-12-21,Social,2020,12,1205.647778494
2020-12-22,(Other),2020,12,220708.415965845
2020-12-22,Direct,2020,12,268708.704845645
2020-12-22,Display,2020,12,3415.96867048
2020-12-22,Email,2020,12,548.959900085
2020-12-22,Organic Search,2020,12,162192.21629253
2020-12-22,Paid Search,2020,12,101534.077890971
2020-12-22,Referral,2020,12,16012.338056196
2020-12-22,Social,2020,12,1063.191005961
2020-12-23,(Other),2020,12,213292.304165405
2020-12-23,Direct,2020,12,256768.942836902
2020-12-23,Display,2020,12,3671.192022739
2020-12-23,Email,2020,12,406.844331969
2020-12-23,Organic Search,2020,12,155474.332751865
2020-12-23,Paid Search,2020,12,103304.40616266
2020-12-23,Referral,2020,12,13980.08745898
2020-12-23,Social,2020,12,1163.697255742
2020-12-24,(Other),2020,12,198768.160026357
2020-12-24,Direct,2020,12,238910.946605114
2020-12-24,Display,2020,12,4694.478163384
2020-12-24,Email,2020,12,197.996853627
2020-12-24,Organic Search,2020,12,135087.57586943
2020-12-24,Paid Search,2020,12,89604.339460064
2020-12-24,Referral,2020,12,12492.719913432
2020-12-24,Social,2020,12,971.247378329
2020-12-25,(Other),2020,12,194632.422231689
2020-12-25,Direct,2020,12,228584.315076558
2020-12-25,Display,2020,12,4092.121335437
2020-12-25,Email,2020,12,350.823640592
2020-12-25,Organic Search,2020,12,115403.282307841
2020-12-25,Paid Search,2020,12,79954.635413037
2020-12-25,Referral,2020,12,9485.667843079
2020-12-25,Social,2020,12,766.364735244
2020-12-26,(Other),2020,12,205346.668695771
2020-12-26,Direct,2020,12,242042.477332508
2020-12-26,Display,2020,12,6226.95200103
2020-12-26,Email,2020,12,279.695731887
2020-12-26,Organic Search,2020,12,125613.002937043
2020-12-26,Paid Search,2020,12,89010.841332836
2020-12-26,Referral,2020,12,10619.7029114
2020-12-26,Social,2020,12,1002.663572587
2020-12-27,(Other),2020,12,202626.254756995
2020-12-27,Direct,2020,12,241941.39444855
2020-12-27,Display,2020,12,7497.265897375
2020-12-27,Email,2020,12,294.754580083
2020-12-27,Organic Search,2020,12,124898.126862499
2020-12-27,Paid Search,2020,12,83087.117082513
2020-12-27,Referral,2020,12,10412.256311447
2020-12-27,Social,2020,12,978.762643504
2020-12-28,(Other),2020,12,225847.814328876
2020-12-28,Direct,2020,12,272994.695741022
2020-12-28,Display,2020,12,8420.767767357
2020-12-28,Email,2020,12,225.925239624
2020-12-28,Organic Search,2020,12,166867.419100689
2020-12-28,Paid Search,2020,12,89907.278244293
2020-12-28,Referral,2020,12,15449.082345726
2020-12-28,Social,2020,12,1352.522576045
2020-12-29,(Other),2020,12,228061.25859082
2020-12-29,Direct,2020,12,274377.591227168
2020-12-29,Display,2020,12,7459.109419182
2020-12-29,Email,2020,12,464.940774094
2020-12-29,Organic Search,2020,12,164746.884533114
2020-12-29,Paid Search,2020,12,97906.831989803
2020-12-29,Referral,2020,12,15640.550263003
2020-12-29,Social,2020,12,1619.899304347
2020-12-30,(Other),2020,12,226736.151410073
2020-12-30,Direct,2020,12,272930.748333164
2020-12-30,Display,2020,12,7399.887786876
2020-12-30,Email,2020,12,236.419661362
2020-12-30,Organic Search,2020,12,159484.488286066
2020-12-30,Paid Search,2020,12,94881.266791517
2020-12-30,Referral,2020,12,14755.747306406
2020-12-30,Social,2020,12,1185.462397328
2020-12-31,(Other),2020,12,195042.272059867
2020-12-31,Direct,2020,12,239721.529903762
2020-12-31,Display,2020,12,6469.750283697
2020-12-31,Email,2020,12,281.590224325
2020-12-31,Organic Search,2020,12,133550.295106157
2020-12-31,Paid Search,2020,12,83666.824129984
2020-12-31,Referral,2020,12,12628.888027153
2020-12-31,Social,2020,12,1096.097462004
2021-01-01,(Other),2021,1,201480.393134365
2021-01-01,Direct,2021,1,245584.743195988
2021-01-01,Display,2021,1,9113.384413128
2021-01-01,Email,2021,1,298.179537035
2021-01-01,Organic Search,2021,1,123053.22938303
2021-01-01,Paid Search,2021,1,84513.903071758
2021-01-01,Referral,2021,1,9859.6581404
2021-01-01,Social,2021,1,907.32796876
2021-01-02,(Other),2021,1,216989.863254434
2021-01-02,Direct,2021,1,268491.787125544
2021-01-02,Display,2021,1,11412.024443793
2021-01-02,Email,2021,1,348.100534962
2021-01-02,Organic Search,2021,1,131740.980178659
2021-01-02,Paid Search,2021,1,90956.538932765
2021-01-02,Referral,2021,1,11397.943722032
2021-01-02,Social,2021,1,1046.436320027
2021-01-03,(Other),2021,1,218159.644173802
2021-01-03,Direct,2021,1,271188.862691784
2021-01-03,Display,2021,1,12378.313041439
2021-01-03,Email,2021,1,194.826988213
2021-01-03,Organic Search,2021,1,142363.064812738
2021-01-03,Paid Search,2021,1,89867.620297254
2021-01-03,Referral,2021,1,12439.260547999
2021-01-03,Social,2021,1,1169.573623505
2021-01-04,(Other),2021,1,273241.719655186
2021-01-04,Direct,2021,1,346641.03246871
2021-01-04,Display,2021,1,12300.020543526
2021-01-04,Email,2021,1,372.494924688
2021-01-04,Organic Search,2021,1,190435.001329311
2021-01-04,Paid Search,2021,1,107886.839530994
2021-01-04,Referral,2021,1,20581.985616545
2021-01-04,Social,2021,1,1382.291313923
2021-01-05,(Other),2021,1,269697.299469646
2021-01-05,Direct,2021,1,345796.101829231
2021-01-05,Display,2021,1,10934.311134599
2021-01-05,Email,2021,1,353.645764298
2021-01-05,Organic Search,2021,1,188819.665263852
2021-01-05,Paid Search,2021,1,114961.100686168
2021-01-05,Referral,2021,1,18802.987907364
2021-01-05,Social,2021,1,1341.429341506
2021-01-06,(Other),2021,1,283519.222243078
2021-01-06,Direct,2021,1,365980.548914156
2021-01-06,Display,2021,1,11045.363129601
2021-01-06,Email,2021,1,530.537696961
2021-01-06,Organic Search,2021,1,187445.455004611
2021-01-06,Paid Search,2021,1,113586.85039744
2021-01-06,Referral,2021,1,19743.434376262
2021-01-06,Social,2021,1,1204.43440591
2021-01-07,(Other),2021,1,293051.7311919
2021-01-07,Direct,2021,1,372194.781277713
2021-01-07,Display,2021,1,9206.877818197
2021-01-07,Email,2021,1,249.23664586
2021-01-07,Organic Search,2021,1,182795.262284987
2021-01-07,Paid Search,2021,1,113993.016509293
2021-01-07,Referral,2021,1,17306.004757092
2021-01-07,Social,2021,1,1324.855044606
2021-01-08,(Other),2021,1,285203.68359858
2021-01-08,Direct,2021,1,358930.923732682
2021-01-08,Display,2021,1,9960.612853625
2021-01-08,Email,2021,1,197.854472903
2021-01-08,Organic Search,2021,1,171830.388752306
2021-01-08,Paid Search,2021,1,108622.21581576
2021-01-08,Referral,2021,1,14422.717165764
2021-01-08,Social,2021,1,1152.050876236
2021-01-09,(Other),2021,1,263153.22347963
2021-01-09,Direct,2021,1,336843.288327229
2021-01-09,Display,2021,1,9817.696677214
2021-01-09,Email,2021,1,219.885139387
2021-01-09,Organic Search,2021,1,147331.69942403
2021-01-09,Paid Search,2021,1,103349.707864975
2021-01-09,Referral,2021,1,11091.008736888
2021-01-09,Social,2021,1,953.226983934
2021-01-10,(Other),2021,1,269788.767628721
2021-01-10,Direct,2021,1,330805.886469869
2021-01-10,Display,2021,1,8774.49475652
2021-01-10,Email,2021,1,313.547697237
2021-01-10,Organic Search,2021,1,148481.201460118
2021-01-10,Paid Search,2021,1,103474.225058552
2021-01-10,Referral,2021,1,10685.902325533
2021-01-10,Social,2021,1,1242.95999698
2021-01-11,(Other),2021,1,244559.773285211
2021-01-11,Direct,2021,1,305335.842780843
2021-01-11,Display,2021,1,7718.488232008
2021-01-11,Email,2021,1,316.988649418
2021-01-11,Organic Search,2021,1,157531.452031182
2021-01-11,Paid Search,2021,1,100165.341086699
2021-01-11,Referral,2021,1,14448.114726808
2021-01-11,Social,2021,1,1079.932423727
2021-01-12,(Other),2021,1,212522.265531577
2021-01-12,Direct,2021,1,270298.619632257
2021-01-12,Display,2021,1,6726.21225526
2021-01-12,Email,2021,1,355.114339158
2021-01-12,Organic Search,2021,1,126412.447926416
2021-01-12,Paid Search,2021,1,84973.266705684
2021-01-12,Referral,2021,1,11105.671102901
2021-01-12,Social,2021,1,768.041459991
2021-01-13,(Other),2021,1,233900.343698063
2021-01-13,Direct,2021,1,291964.100315278
2021-01-13,Display,2021,1,7053.156850903
2021-01-13,Email,2021,1,338.712679301
2021-01-13,Organic Search,2021,1,147811.059468358
2021-01-13,Paid Search,2021,1,95176.441927442
2021-01-13,Referral,2021,1,12544.220102625
2021-01-13,Social,2021,1,1028.040611707
2021-01-14,(Other),2021,1,226176.103915206
2021-01-14,Direct,2021,1,287336.62430719
2021-01-14,Display,2021,1,7894.453945034
2021-01-14,Email,2021,1,275.82670693
2021-01-14,Organic Search,2021,1,142084.949262376
2021-01-14,Paid Search,2021,1,97965.372246861
2021-01-14,Referral,2021,1,12584.242266433
2021-01-14,Social,2021,1,885.562398169
2021-01-15,(Other),2021,1,225021.304319682
2021-01-15,Direct,2021,1,274833.397677412
2021-01-15,Display,2021,1,7061.197011059
2021-01-15,Email,2021,1,394.249518406
2021-01-15,Organic Search,2021,1,146057.561352209
2021-01-15,Paid Search,2021,1,89305.378705056
2021-01-15,Referral,2021,1,13058.309136782
2021-01-15,Social,2021,1,934.17875492
2021-01-16,(Other),2021,1,232164.510964001
2021-01-16,Direct,2021,1,279911.009512842
2021-01-16,Display,2021,1,6246.979422489
2021-01-16,Email,2021,1,322.744114342
2021-01-16,Organic Search,2021,1,135760.942682373
2021-01-16,Paid Search,2021,1,93556.446270764
2021-01-16,Referral,2021,1,9938.663019127
2021-01-16,Social,2021,1,1127.021692783
2021-01-17,(Other),2021,1,237868.216627474
2021-01-17,Direct,2021,1,287088.70531999
2021-01-17,Display,2021,1,6239.096250061
2021-01-17,Email,2021,1,358.254346744
2021-01-17,Organic Search,2021,1,140896.179299542
2021-01-17,Paid Search,2021,1,97704.443381815
2021-01-17,Referral,2021,1,10569.937390243
2021-01-17,Social,2021,1,1034.568075813
2021-01-18,(Other),2021,1,227132.392424646
2021-01-18,Direct,2021,1,265305.477015839
2021-01-18,Display,2021,1,6426.14334433
2021-01-18,Email,2021,1,281.082146748
2021-01-18,Organic Search,2021,1,153039.801882544
2021-01-18,Paid Search,2021,1,96160.473634616
2021-01-18,Referral,2021,1,13022.563518121
2021-01-18,Social,2021,1,1412.939810266
2021-01-19,(Other),2021,1,213852.217887514
2021-01-19,Direct,2021,1,262325.381452676
2021-01-19,Display,2021,1,6815.738097421
2021-01-19,Email,2021,1,323.107820201
2021-01-19,Organic Search,2021,1,146644.701155431
2021-01-19,Paid Search,2021,1,89880.232002188
2021-01-19,Referral,2021,1,11806.358297835
2021-01-19,Social,2021,1,1186.726243429
2021-01-20,(Other),2021,1,220770.780402466
2021-01-20,Direct,2021,1,271859.658151592
2021-01-20,Display,2021,1,7236.926279789
2021-01-20,Email,2021,1,216.135525474
2021-01-20,Organic Search,2021,1,142346.84662588
2021-01-20,Paid Search,2021,1,89223.981158652
2021-01-20,Referral,2021,1,12505.126099911
2021-01-20,Social,2021,1,1334.88383606
2021-01-21,(Other),2021,1,216673.803289282
2021-01-21,Direct,2021,1,261021.83104228
2021-01-21,Display,2021,1,8229.86783463
2021-01-21,Email,2021,1,328.544363444
2021-01-21,Organic Search,2021,1,141611.458912908
2021-01-21,Paid Search,2021,1,85891.349752106
2021-01-21,Referral,2021,1,11404.203636117
2021-01-21,Social,2021,1,912.744406618
2021-01-22,(Other),2021,1,218067.407292231
2021-01-22,Direct,2021,1,261737.226199212
2021-01-22,Display,2021,1,8084.731205959
2021-01-22,Email,2021,1,317.816127948
2021-01-22,Organic Search,2021,1,141338.752416975
2021-01-22,Paid Search,2021,1,85562.684073661
2021-01-22,Referral,2021,1,11764.533052938
2021-01-22,Social,2021,1,963.577706501
2021-01-23,(Other),2021,1,235724.278214558
2021-01-23,Direct,2021,1,273836.738739502
2021-01-23,Display,2021,1,7787.632685591
2021-01-23,Email,2021,1,340.121164254
2021-01-23,Organic Search,2021,1,133844.45133237
2021-01-23,Paid Search,2021,1,87280.082378571
2021-01-23,Referral,2021,1,10247.643241582
2021-01-23,Social,2021,1,963.719553128
2021-01-24,(Other),2021,1,222768.496638265
2021-01-24,Direct,2021,1,266896.176150771
2021-01-24,Display,2021,1,6376.425661065
2021-01-24,Email,2021,1,165.019387006
2021-01-24,Organic Search,2021,1,131237.953584997
2021-01-24,Paid Search,2021,1,82663.945196362
2021-01-24,Referral,2021,1,10743.889106722
2021-01-24,Social,2021,1,752.959418838
2021-01-25,(Other),2021,1,219363.483577737
2021-01-25,Direct,2021,1,252377.721500928
2021-01-25,Display,2021,1,7096.359744404
2021-01-25,Email,2021,1,405.054780626
2021-01-25,Organic Search,2021,1,138953.638899938
2021-01-25,Paid Search,2021,1,84162.254281965
2021-01-25,Referral,2021,1,11830.425482096
2021-01-25,Social,2021,1,1142.224626012
2021-01-26,(Other),2021,1,207460.866926066
2021-01-26,Direct,2021,1,256282.677176381
2021-01-26,Display,2021,1,7332.690156388
2021-01-26,Email,2021,1,142.934898766
2021-01-26,Organic Search,2021,1,140583.99862277
2021-01-26,Paid Search,2021,1,85969.316259822
2021-01-26,Referral,2021,1,12993.022167989
2021-01-26,Social,2021,1,836.702618782
2021-01-27,(Other),2021,1,228858.009183531
2021-01-27,Direct,2021,1,259967.436834957
2021-01-27,Display,2021,1,7468.138247096
2021-01-27,Email,2021,1,248.761774305
2021-01-27,Organic Search,2021,1,145196.196340254
2021-01-27,Paid Search,2021,1,89741.99152134
2021-01-27,Referral,2021,1,12306.900049698
2021-01-27,Social,2021,1,955.894467986
2021-01-28,(Other),2021,1,226187.880191039
2021-01-28,Direct,2021,1,268037.954790926
2021-01-28,Display,2021,1,9243.252965133
2021-01-28,Email,2021,1,335.517064122
2021-01-28,Organic Search,2021,1,136782.528425799
2021-01-28,Paid Search,2021,1,93082.669470082
2021-01-28,Referral,2021,1,11883.354916914
2021-01-28,Social,2021,1,1034.952585261
2021-01-29,(Other),2021,1,218710.317169678
2021-01-29,Direct,2021,1,252487.526312031
2021-01-29,Display,2021,1,8263.485296368
