date,channel_grouping,year,month,sumOfLeads,ad_id
2020-04-10,(Other),2020,4,5962.324717742,1291
2020-04-10,Direct,2020,4,96576.766005046,14761
2020-04-10,Display,2020,4,1740.448146066,382
2020-04-10,Email,2020,4,179.091269988,39
2020-04-10,Organic Search,2020,4,125784.048350942,20953
2020-04-10,Paid Search,2020,4,22211.25226721,4221
2020-04-10,Referral,2020,4,7652.669865994,1478
2020-04-10,Social,2020,4,1137.255332596,198
2020-04-11,,2020,4,393513.55596791,44852
2020-04-11,(Other),2020,4,5772.630610556,1236
2020-04-11,Direct,2020,4,78529.932833494,12445
2020-04-11,Display,2020,4,1407.912990362,301
2020-04-11,Email,2020,4,85.11822773,19
2020-04-11,Organic Search,2020,4,130272.993298258,20880
2020-04-11,Paid Search,2020,4,23114.936893632,4259
2020-04-11,Referral,2020,4,6771.504022772,1325
2020-04-11,Social,2020,4,788.814225118,145
2020-04-12,,2020,4,387702.202292298,45250
2020-04-12,(Other),2020,4,5547.830205266,1140
2020-04-12,Direct,2020,4,83723.025294948,13059
2020-04-12,Display,2020,4,1725.418089096,358
2020-04-12,Email,2020,4,118.062509006,29
2020-04-12,Organic Search,2020,4,130629.536736856,21209
2020-04-12,Paid Search,2020,4,24952.773957852,4633
2020-04-12,Referral,2020,4,8413.038880276,1558
2020-04-12,Social,2020,4,2058.31734924,444
2020-04-13,,2020,4,367972.876145952,43353
2020-04-13,(Other),2020,4,6469.60924244,1366
2020-04-13,Direct,2020,4,85897.65082264,14360
2020-04-13,Display,2020,4,1604.272374054,364
2020-04-13,Email,2020,4,259.658262084,52
2020-04-13,Organic Search,2020,4,130066.690600592,21584
2020-04-13,Paid Search,2020,4,27893.720486634,5094
2020-04-13,Referral,2020,4,8666.531864636,1617
2020-04-13,Social,2020,4,1474.059169908,332
2020-04-14,,2020,4,348934.947766612,42310
2020-04-14,(Other),2020,4,5811.100938934,1191
2020-04-14,Direct,2020,4,80154.484868388,13849
2020-04-14,Display,2020,4,1439.8005469,314
2020-04-14,Email,2020,4,140.50806882,25
2020-04-14,Organic Search,2020,4,126145.09671242,21362
2020-04-14,Paid Search,2020,4,27212.783010496,4806
2020-04-14,Referral,2020,4,7626.754968098,1515
2020-04-14,Social,2020,4,1207.474996724,233
2020-04-15,,2020,4,337900.021909492,41894
2020-04-15,(Other),2020,4,4951.147930528,999
2020-04-15,Direct,2020,4,86433.12881047,13881
2020-04-15,Display,2020,4,1664.912314788,356
2020-04-15,Email,2020,4,77.475041686,18
2020-04-15,Organic Search,2020,4,129149.09253145,21732
2020-04-15,Paid Search,2020,4,26705.323656834,4835
2020-04-15,Referral,2020,4,9183.10066746,1746
2020-04-15,Social,2020,4,992.570970342,223
2020-04-16,,2020,4,341487.385048118,42565
2020-04-16,(Other),2020,4,4521.99296332,943
2020-04-16,Direct,2020,4,79037.104592642,13734
2020-04-16,Display,2020,4,1487.940322164,337
2020-04-16,Email,2020,4,138.743548312,29
2020-04-16,Organic Search,2020,4,126489.640841578,21350
2020-04-16,Paid Search,2020,4,29331.15071964,4899
2020-04-16,Referral,2020,4,8831.357277398,1699
2020-04-16,Social,2020,4,1410.692115526,254
2020-04-17,,2020,4,325131.70756164,41356
2020-04-17,(Other),2020,4,5284.342401796,1114
2020-04-17,Direct,2020,4,76106.339357226,12896
2020-04-17,Display,2020,4,1338.420184196,293
2020-04-17,Email,2020,4,87.91871136,23
2020-04-17,Organic Search,2020,4,126191.157115424,21384
2020-04-17,Paid Search,2020,4,32066.69946523,5268
2020-04-17,Referral,2020,4,8920.594617022,1687
2020-04-17,Social,2020,4,1532.701246034,259
2020-04-18,,2020,4,339573.576509324,42726
2020-04-18,(Other),2020,4,4199.716717902,905
2020-04-18,Direct,2020,4,74419.333533448,12297
2020-04-18,Display,2020,4,1072.019212612,240
2020-04-18,Email,2020,4,44.513032118,9
2020-04-18,Organic Search,2020,4,125359.21235772,20927
2020-04-18,Paid Search,2020,4,33340.54568871,5306
2020-04-18,Referral,2020,4,7872.144247708,1498
2020-04-18,Social,2020,4,1504.99271073,287
2020-04-19,,2020,4,350709.476246868,43964
2020-04-19,(Other),2020,4,4387.840860326,934
2020-04-19,Direct,2020,4,82464.663183484,13364
2020-04-19,Display,2020,4,1341.46724169,288
2020-04-19,Email,2020,4,71.202582862,15
2020-04-19,Organic Search,2020,4,129606.528111912,21555
2020-04-19,Paid Search,2020,4,34553.844268082,5393
2020-04-19,Referral,2020,4,7757.434463198,1511
2020-04-19,Social,2020,4,1423.443100838,272
2020-04-20,,2020,4,354160.879041944,43324
2020-04-20,(Other),2020,4,4632.356112044,993
2020-04-20,Direct,2020,4,80657.764187896,13635
2020-04-20,Display,2020,4,1459.433325278,329
2020-04-20,Email,2020,4,110.579325194,22
2020-04-20,Organic Search,2020,4,132347.119848864,22456
2020-04-20,Paid Search,2020,4,35963.73492539,5821
2020-04-20,Referral,2020,4,9636.280757278,1842
2020-04-20,Social,2020,4,1337.090590754,248
2020-04-21,,2020,4,340090.572328896,42692
2020-04-21,(Other),2020,4,5095.014161498,1087
2020-04-21,Direct,2020,4,81747.594092304,13848
2020-04-21,Display,2020,4,1384.323087338,288
2020-04-21,Email,2020,4,158.695972842,37
2020-04-21,Organic Search,2020,4,131175.469519118,22037
2020-04-21,Paid Search,2020,4,35350.75898662,5765
2020-04-21,Referral,2020,4,9091.00493563,1711
2020-04-21,Social,2020,4,1182.763722942,214
2020-04-22,,2020,4,359149.337954036,43447
2020-04-22,(Other),2020,4,4833.014402176,1042
2020-04-22,Direct,2020,4,71745.215426626,12255
2020-04-22,Display,2020,4,1276.100059788,289
2020-04-22,Email,2020,4,181.444635108,37
2020-04-22,Organic Search,2020,4,133826.161621628,22470
2020-04-22,Paid Search,2020,4,36471.555996178,5810
2020-04-22,Referral,2020,4,9943.954142862,1848
2020-04-22,Social,2020,4,1278.054003126,231
2020-04-23,,2020,4,338790.014185028,40778
2020-04-23,(Other),2020,4,4115.938448094,899
2020-04-23,Direct,2020,4,78186.247266222,12858
2020-04-23,Display,2020,4,1215.713239014,258
2020-04-23,Email,2020,4,37.200369852,9
2020-04-23,Organic Search,2020,4,119839.88571965,20170
2020-04-23,Paid Search,2020,4,32745.463367006,4972
2020-04-23,Referral,2020,4,9402.763267062,1780
2020-04-23,Social,2020,4,1324.827200886,247
2020-04-24,,2020,4,339767.009571024,41409
2020-04-24,(Other),2020,4,4822.49268811,982
2020-04-24,Direct,2020,4,71775.669019884,11880
2020-04-24,Display,2020,4,1229.848890064,279
2020-04-24,Email,2020,4,163.07194831,29
2020-04-24,Organic Search,2020,4,124796.0191722,20925
2020-04-24,Paid Search,2020,4,32780.162738906,4864
2020-04-24,Referral,2020,4,8044.57362872,1587
2020-04-24,Social,2020,4,1271.600265022,242
2020-04-25,,2020,4,344393.568297544,42312
2020-04-25,(Other),2020,4,5083.985765848,1040
2020-04-25,Direct,2020,4,71731.122248554,11962
2020-04-25,Display,2020,4,987.743125884,228
2020-04-25,Email,2020,4,218.42816969,43
2020-04-25,Organic Search,2020,4,121271.88363744,20353
2020-04-25,Paid Search,2020,4,34451.18701821,5213
2020-04-25,Referral,2020,4,8422.146656482,1580
2020-04-25,Social,2020,4,1100.281473676,206
2020-04-26,,2020,4,356876.137465964,42910
2020-04-26,(Other),2020,4,4868.035293392,1009
2020-04-26,Direct,2020,4,75901.61731704,12569
2020-04-26,Display,2020,4,1312.393921026,281
2020-04-26,Email,2020,4,33.168090772,9
2020-04-26,Organic Search,2020,4,129263.035173904,20686
2020-04-26,Paid Search,2020,4,33866.08849731,5394
2020-04-26,Referral,2020,4,7148.94122092,1367
2020-04-26,Social,2020,4,1239.002532838,231
2020-04-27,,2020,4,347235.890690384,43213
2020-04-27,(Other),2020,4,4628.815131652,963
2020-04-27,Direct,2020,4,73757.239858444,12469
2020-04-27,Display,2020,4,1352.688480608,300
2020-04-27,Email,2020,4,149.46618021,28
2020-04-27,Organic Search,2020,4,132000.121609902,21919
2020-04-27,Paid Search,2020,4,32648.415220226,5166
2020-04-27,Referral,2020,4,9144.71453645,1703
2020-04-27,Social,2020,4,1330.905368758,248
2020-04-28,,2020,4,359256.878781626,43188
2020-04-28,(Other),2020,4,5793.403556452,1205
2020-04-28,Direct,2020,4,78385.739984902,13021
2020-04-28,Display,2020,4,1179.142173992,274
2020-04-28,Email,2020,4,114.519977814,23
2020-04-28,Organic Search,2020,4,131434.449628838,21965
2020-04-28,Paid Search,2020,4,34591.456483882,5409
2020-04-28,Referral,2020,4,9369.628926294,1737
2020-04-28,Social,2020,4,1137.24360499,233
2020-04-29,,2020,4,358081.629796384,43852
2020-04-29,(Other),2020,4,5731.954072694,1173
2020-04-29,Direct,2020,4,89793.106074362,14163
2020-04-29,Display,2020,4,1344.101633762,278
2020-04-29,Email,2020,4,33.413540236,8
2020-04-29,Organic Search,2020,4,131238.232304534,22223
2020-04-29,Paid Search,2020,4,30194.214860884,5168
2020-04-29,Referral,2020,4,9061.368480984,1657
2020-04-29,Social,2020,4,1234.030174102,227
2020-04-30,,2020,4,368665.649589516,44173
2020-04-30,(Other),2020,4,5727.90466949,1203
2020-04-30,Direct,2020,4,91646.135735402,14405
2020-04-30,Display,2020,4,1387.614282064,296
2020-04-30,Email,2020,4,112.058649888,20
2020-04-30,Organic Search,2020,4,134716.3741933,22364
2020-04-30,Paid Search,2020,4,18109.833222802,3577
2020-04-30,Referral,2020,4,9660.513248886,1650
2020-04-30,Social,2020,4,1190.41077793,251
2020-05-01,,2020,5,398642.47560258,47167
2020-05-01,(Other),2020,5,6360.589649544,1340
2020-05-01,Direct,2020,5,89626.605769214,15119
2020-05-01,Display,2020,5,1347.555897828,298
2020-05-01,Email,2020,5,138.977007576,25
2020-05-01,Organic Search,2020,5,139094.167491246,22942
2020-05-01,Paid Search,2020,5,23228.381977488,4444
2020-05-01,Referral,2020,5,10112.429138154,1675
2020-05-01,Social,2020,5,1403.003478918,297
2020-05-02,,2020,5,419730.815544392,49932
2020-05-02,(Other),2020,5,7335.947565808,1489
2020-05-02,Direct,2020,5,92395.582932864,15482
2020-05-02,Display,2020,5,1480.789433504,326
2020-05-02,Email,2020,5,59.187897286,9
2020-05-02,Organic Search,2020,5,143876.412332966,23812
2020-05-02,Paid Search,2020,5,26669.356201082,5058
2020-05-02,Referral,2020,5,11056.375562966,1970
2020-05-02,Social,2020,5,1878.7983476,402
2020-05-03,,2020,5,425596.187564454,50114
2020-05-03,(Other),2020,5,7014.005210956,1450
2020-05-03,Direct,2020,5,94936.825566358,15478
2020-05-03,Display,2020,5,1370.200593122,325
2020-05-03,Email,2020,5,30.286005262,3
2020-05-03,Organic Search,2020,5,146202.572470748,24117
2020-05-03,Paid Search,2020,5,25550.663491082,4735
2020-05-03,Referral,2020,5,9979.370254486,1795
2020-05-03,Social,2020,5,962.44455869,173
2020-05-04,,2020,5,424161.603501206,50623
2020-05-04,(Other),2020,5,8095.38395525,1680
2020-05-04,Direct,2020,5,93958.722996714,16249
2020-05-04,Display,2020,5,1622.101212778,349
2020-05-04,Email,2020,5,77.694728368,20
2020-05-04,Organic Search,2020,5,165031.900092454,26841
2020-05-04,Paid Search,2020,5,43958.691517564,5960
2020-05-04,Referral,2020,5,12881.695582966,2066
2020-05-04,Social,2020,5,1444.30339382,280
2020-05-05,,2020,5,443162.601392196,52690
2020-05-05,(Other),2020,5,9509.098654294,1829
2020-05-05,Direct,2020,5,99334.737515234,16728
2020-05-05,Display,2020,5,1660.899013902,351
2020-05-05,Email,2020,5,111.09926786,23
2020-05-05,Organic Search,2020,5,171280.194137662,28007
2020-05-05,Paid Search,2020,5,53055.741251072,6759
2020-05-05,Referral,2020,5,13979.483528288,2347
2020-05-05,Social,2020,5,2059.924724116,398
2020-05-06,,2020,5,433056.632337324,52629
2020-05-06,(Other),2020,5,7993.028677836,1671
2020-05-06,Direct,2020,5,106458.830617844,17738
2020-05-06,Display,2020,5,1723.963004286,362
2020-05-06,Email,2020,5,109.109982708,24
2020-05-06,Organic Search,2020,5,175085.6164138,28606
2020-05-06,Paid Search,2020,5,54141.032240624,6957
2020-05-06,Referral,2020,5,13045.672028358,2193
2020-05-06,Social,2020,5,1883.986303372,371
2020-05-07,,2020,5,458759.59099636,55039
2020-05-07,(Other),2020,5,9250.931423936,1909
2020-05-07,Direct,2020,5,102915.073618764,16842
2020-05-07,Display,2020,5,1504.05827145,331
2020-05-07,Email,2020,5,74.45735588,15
2020-05-07,Organic Search,2020,5,176579.05992044,28999
2020-05-07,Paid Search,2020,5,55152.646882574,6851
2020-05-07,Referral,2020,5,14565.974945528,2456
2020-05-07,Social,2020,5,1861.36390811,357
2020-05-08,,2020,5,467485.04904612,55006
2020-05-08,(Other),2020,5,9658.107802338,2012
2020-05-08,Direct,2020,5,99687.607796634,17069
2020-05-08,Display,2020,5,1259.45559303,276
2020-05-08,Email,2020,5,62.74194708,14
2020-05-08,Organic Search,2020,5,176259.126505234,28903
2020-05-08,Paid Search,2020,5,54867.27152757,6762
2020-05-08,Referral,2020,5,14198.00406594,2370
2020-05-08,Social,2020,5,1995.850671368,368
2020-05-09,,2020,5,498018.239215968,57931
2020-05-09,(Other),2020,5,10271.811740964,2150
2020-05-09,Direct,2020,5,96132.669869558,16655
2020-05-09,Display,2020,5,1348.613242574,292
2020-05-09,Email,2020,5,18.587519988,5
2020-05-09,Organic Search,2020,5,174574.162755156,28657
2020-05-09,Paid Search,2020,5,51676.008578422,6514
2020-05-09,Referral,2020,5,11831.643312244,2051
2020-05-09,Social,2020,5,1670.470369152,316
2020-05-10,,2020,5,474342.36931475,55749
2020-05-10,(Other),2020,5,9311.577227392,1931
2020-05-10,Direct,2020,5,94115.67389501,15945
2020-05-10,Display,2020,5,1437.325127032,283
2020-05-10,Email,2020,5,90.159230268,20
2020-05-10,Organic Search,2020,5,166992.268284488,27018
2020-05-10,Paid Search,2020,5,50448.296047024,6493
2020-05-10,Referral,2020,5,12434.230486952,2159
2020-05-10,Social,2020,5,1868.729080312,363
2020-05-11,,2020,5,493869.56490461,58247
2020-05-11,(Other),2020,5,11851.42327737,2391
2020-05-11,Direct,2020,5,103346.82191045,17592
2020-05-11,Display,2020,5,1652.87816666,359
2020-05-11,Email,2020,5,74.702240304,17
2020-05-11,Organic Search,2020,5,189864.331466394,30419
2020-05-11,Paid Search,2020,5,53770.545865552,7075
2020-05-11,Referral,2020,5,15289.265197706,2468
2020-05-11,Social,2020,5,2142.470205664,422
2020-05-12,,2020,5,471097.079487528,56433
2020-05-12,(Other),2020,5,12830.262445908,2672
2020-05-12,Direct,2020,5,105208.449328214,17555
2020-05-12,Display,2020,5,1703.71367298,365
2020-05-12,Email,2020,5,73.621223338,15
2020-05-12,Organic Search,2020,5,188721.142708156,31036
2020-05-12,Paid Search,2020,5,51793.92914397,6934
2020-05-12,Referral,2020,5,16300.444670162,2588
2020-05-12,Social,2020,5,2001.706662628,397
2020-05-13,,2020,5,472041.451472666,57090
2020-05-13,(Other),2020,5,12768.52144941,2550
2020-05-13,Direct,2020,5,107938.773540562,18292
2020-05-13,Display,2020,5,1789.631952748,393
2020-05-13,Email,2020,5,52.42277393,11
2020-05-13,Organic Search,2020,5,192400.512117694,31396
2020-05-13,Paid Search,2020,5,49144.625457196,6916
2020-05-13,Referral,2020,5,16663.46695343,2653
2020-05-13,Social,2020,5,2326.756798918,470
2020-05-14,,2020,5,481541.16961595,58035
2020-05-14,(Other),2020,5,13208.978835534,2824
2020-05-14,Direct,2020,5,109456.98576578,18288
2020-05-14,Display,2020,5,1747.053143388,390
2020-05-14,Email,2020,5,134.985805556,24
2020-05-14,Organic Search,2020,5,194940.063926444,31993
2020-05-14,Paid Search,2020,5,52353.948275474,7164
2020-05-14,Referral,2020,5,16842.284871974,2760
2020-05-14,Social,2020,5,1753.736847882,360
2020-05-15,,2020,5,470863.178669726,57652
2020-05-15,(Other),2020,5,13632.953156804,2879
2020-05-15,Direct,2020,5,103809.774232486,18041
2020-05-15,Display,2020,5,1603.399806182,356
2020-05-15,Email,2020,5,52.389202966,11
2020-05-15,Organic Search,2020,5,193274.59006824,31806
2020-05-15,Paid Search,2020,5,49341.716960652,6845
2020-05-15,Referral,2020,5,14670.237244102,2426
2020-05-15,Social,2020,5,2044.594238636,383
2020-05-16,,2020,5,497604.356621806,59546
2020-05-16,(Other),2020,5,14278.02544353,3055
2020-05-16,Direct,2020,5,103322.544004214,17522
2020-05-16,Display,2020,5,1409.743403992,284
2020-05-16,Email,2020,5,63.97489404,12
2020-05-16,Organic Search,2020,5,184318.19019575,30639
2020-05-16,Paid Search,2020,5,45685.819367868,6451
2020-05-16,Referral,2020,5,12760.977338252,2209
2020-05-16,Social,2020,5,1873.048905116,373
2020-05-17,,2020,5,506010.857500422,59570
2020-05-17,(Other),2020,5,13620.211695646,2963
2020-05-17,Direct,2020,5,103103.086279738,17467
2020-05-17,Display,2020,5,1267.03353472,272
2020-05-17,Email,2020,5,119.563360094,24
2020-05-17,Organic Search,2020,5,183272.915340998,30124
2020-05-17,Paid Search,2020,5,53028.820068274,6932
2020-05-17,Referral,2020,5,12308.242616602,2124
2020-05-17,Social,2020,5,3054.554149726,680
2020-05-18,,2020,5,463471.290563822,56937
2020-05-18,(Other),2020,5,17798.867193224,3792
2020-05-18,Direct,2020,5,114614.4277308,19251
2020-05-18,Display,2020,5,1496.94869477,324
2020-05-18,Email,2020,5,109.315030052,23
2020-05-18,Organic Search,2020,5,198548.481129666,32743
2020-05-18,Paid Search,2020,5,52444.199621914,7399
2020-05-18,Referral,2020,5,16831.795409542,2640
2020-05-18,Social,2020,5,1898.089931014,375
2020-05-19,,2020,5,465795.57656317,58173
2020-05-19,(Other),2020,5,16936.704563798,3529
2020-05-19,Direct,2020,5,100313.198680696,17327
2020-05-19,Display,2020,5,1520.821700996,328
2020-05-19,Email,2020,5,63.485486942,15
2020-05-19,Organic Search,2020,5,194512.71663017,32016
2020-05-19,Paid Search,2020,5,51280.592994772,7282
2020-05-19,Referral,2020,5,15416.034050134,2508
2020-05-19,Social,2020,5,2490.59664153,475
2020-05-20,,2020,5,453412.86672619,56219
2020-05-20,(Other),2020,5,17604.65630665,3693
2020-05-20,Direct,2020,5,101313.505365232,17284
2020-05-20,Display,2020,5,2157.327285974,471
2020-05-20,Email,2020,5,55.499072474,11
2020-05-20,Organic Search,2020,5,189328.335900086,30990
2020-05-20,Paid Search,2020,5,46046.681442026,6937
2020-05-20,Referral,2020,5,13916.053332228,2340
2020-05-20,Social,2020,5,2123.972468358,425
2020-05-21,,2020,5,441032.51490715,53346
2020-05-21,(Other),2020,5,19093.178656176,3771
2020-05-21,Direct,2020,5,97657.33242951,17262
2020-05-21,Display,2020,5,1778.42698733,382
2020-05-21,Email,2020,5,29.275725666,7
2020-05-21,Organic Search,2020,5,185256.179723228,30061
2020-05-21,Paid Search,2020,5,46546.200654554,6710
2020-05-21,Referral,2020,5,14221.676472272,2427
2020-05-21,Social,2020,5,1827.331617092,353
2020-05-22,,2020,5,410722.529129068,50043
2020-05-22,(Other),2020,5,16184.208124474,3340
2020-05-22,Direct,2020,5,91843.579988074,15799
2020-05-22,Display,2020,5,1395.895889762,313
2020-05-22,Email,2020,5,121.585428814,28
2020-05-22,Organic Search,2020,5,167582.77235603,27737
2020-05-22,Paid Search,2020,5,45965.274421014,6391
2020-05-22,Referral,2020,5,12382.630404468,2130
2020-05-22,Social,2020,5,1611.053106482,299
2020-05-23,,2020,5,339488.53617208,43807
2020-05-23,(Other),2020,5,11302.697259998,2402
2020-05-23,Direct,2020,5,72021.27176692,12768
2020-05-23,Display,2020,5,947.943522576,206
2020-05-23,Email,2020,5,18.584690962,4
2020-05-23,Organic Search,2020,5,126513.81567385,22039
2020-05-23,Paid Search,2020,5,37723.137661904,5277
2020-05-23,Referral,2020,5,8926.835487544,1677
2020-05-23,Social,2020,5,1544.39431709,303
2020-05-24,,2020,5,302159.292077356,38924
2020-05-24,(Other),2020,5,10094.230331142,2073
2020-05-24,Direct,2020,5,64227.536525192,11628
2020-05-24,Display,2020,5,733.310996222,160
2020-05-24,Email,2020,5,77.68094681,14
2020-05-24,Organic Search,2020,5,106903.29867089,18793
2020-05-24,Paid Search,2020,5,38783.183772934,5229
2020-05-24,Referral,2020,5,6774.516955912,1276
2020-05-24,Social,2020,5,1143.885255812,235
2020-05-25,,2020,5,459049.1150806,54203
2020-05-25,(Other),2020,5,12953.144398512,2639
2020-05-25,Direct,2020,5,88773.550768762,15530
2020-05-25,Display,2020,5,1480.868018246,309
2020-05-25,Email,2020,5,77.6576733,15
2020-05-25,Organic Search,2020,5,166244.34920997,27352
2020-05-25,Paid Search,2020,5,56671.837618792,6943
2020-05-25,Referral,2020,5,10923.972292286,1945
2020-05-25,Social,2020,5,1925.94974836,370
2020-05-26,,2020,5,555068.756163704,62419
2020-05-26,(Other),2020,5,16733.809179772,3386
2020-05-26,Direct,2020,5,107521.75787719,18039
2020-05-26,Display,2020,5,1566.548873154,348
2020-05-26,Email,2020,5,71.658734958,14
2020-05-26,Organic Search,2020,5,201569.466169208,31681
2020-05-26,Paid Search,2020,5,57420.509351522,7493
